id,district_code,district_name,constituency_code, constituency_name,subcounty_code,subcounty_name,parish_code,parish_name,polling_station_code,polling_station_name,total_voters
17772,20,KOTIDO,094,JIE COUNTY,16,NAPUMPUM,21,NAPUPUM TOWN BOARD,04,KONSEGIA II,378
17656,20,KOTIDO,296,KOTIDO MUNICIPALITY,03,SOUTH DIVISION,17,KADOKINI WARD,01,KODIKINI PRIMARY SCHOOL,378
16913,132,KITAGWENDA,054,KITAGWENDA COUNTY,01,KICHECHE,45,KAYANGA,02,KIBUMBI PRIMARY SCHOOL,378
16725,18,KISORO,088,BUFUMBIRA COUNTY SOUTH,01,CHAHI,04,MUGANZA,02,BUSAMBA PRI SCH A,378
16310,92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,01,KIGUMBA,07,BUHOOMOZI,01,VICTORY OUTREACH CHURCH KIKOOBA,378
15528,16,KIBAALE,308,BUYANJA EAST COUNTY,03,KYEBANDO,49,RUSENKE,01,KYEBANDO P/SCHOOL,378
15189,131,KAZO,141,KAZO COUNTY,01,BUREMBA TOWN COUNCIL,22,BIGUTSYO WARD,03,BIGUTSYO TRADING CENTRE,378
12967,46,KAMWENGE,262,KIBALE EAST COUNTY,04,NKOMA,24,MABALE,05,BUSINGE C.O.U,378
12441,13,KAMULI,070,BUGABULA COUNTY NORTH,04,NAMASAGALI,19,BWIIZA,01,BUSAMBU PR/SCH,378
11901,12,KAMPALA,063,KAWEMPE DIVISION SOUTH,01,KAWEMPE DIVISION,10,MULAGO I,08,STAFF HOSTEL- NURSES,378
10148,114,KAKUMIRO,219,BUGANGAIZI EAST COUNTY,04,KISIITA,25,KYAKAPERE,01,KYAKAPERE PRI. SCH.,378
9645,113,KAGADI,082,BUYAGA EAST COUNTY,14,KYENZIGE TOWN COUNCIL,25,KASOKERO WARD,02,KASOKERO T/CENTRE C,378
9627,113,KAGADI,082,BUYAGA EAST COUNTY,14,KYENZIGE TOWN COUNCIL,28,KANYEGARAMIRE WARD,01,KYABASARI T/CENTRE,378
9512,54,KABERAMAIDO,327,OCHERO COUNTY,08,OKILE,13,OKILE,03,KALYAMESE PRIMARY SCHOOL,378
9471,54,KABERAMAIDO,200,KABERAMAIDO COUNTY,06,APERIKIRA,20,APERIKIRA,04,ANGOROM/ATEK,378
9277,10,KABAROLE,052,BURAHYA COUNTY,03,HAKIBALE,09,KAHANGI,02,KYAWANKANDA C.O.U,378
6675,91,GOMBA,254,GOMBA WEST COUNTY,05,MADDU TOWN COUNCIL,27,NTALAGI WARD,01,GWANIKA SCHOOL,378
6012,83,BUYENDE,069,BUDIOPE WEST COUNTY,03,KIDERA TOWN COUNCIL,01,ITAMIA WARD,03,KIKONDO FULL GOSPEL CHURCH,378
5934,83,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,37,BUMYUKA WARD,03,TOP CARE PRI SCH,378
5893,90,BUVUMA,175,BUVUMA ISLANDS COUNTY,05,BUVUMA TOWN COUNCIL,14,TOME WARD,03,NDOOTWE,378
5471,60,BUTALEJA,236,BUNYOLE WEST COUNTY,07,NAWANJOFU,32,MASANGHE,02,NEJJUNGU MANGO TREE,378
3993,89,BULAMBULI,253,ELGON COUNTY,10,BUMASOBO,26,BUGIMWERA,02,DONYI C.O.U,378
2062,72,BUDAKA,187,BUDAKA COUNTY,10,KAKULE,56,KASULETA,03,KIKALU CATHOLIC CHURCH,378
1995,72,BUDAKA,187,BUDAKA COUNTY,07,KACHOMO TOWN COUNCIL,25,BURWETA WARD,02,BUKOMBA PENTECOSTAL CHURCH,378
1415,01,APAC,003,MARUZI COUNTY,05,IBUJE,19,AGANGA,01,ALWALA P.7 SCHOOL,378
1213,58,AMURIA,199,AMURIA COUNTY,06,AMOLO,31,SUGUR,01,KENGERE,378
884,57,AMOLATAR,319,KIOGA NORTH COUNTY,13,ABEJA,48,OTANGOCINGE,02,OTANGOCINGE I,378
34350,53,YUMBE,333,ARINGA EAST COUNTY,13,KOCHI,07,NABARA,01,ITI,377
30280,37,RUKUNGIRI,233,RUKUNGIRI MUNICIPALITY,01,EASTERN DIVISION,07,KYATOKO WARD,02,NYAMIZI C.O.U,377
30224,37,RUKUNGIRI,198,RUJUMBURA COUNTY,05,NYAKAGYEME,19,KIGAAGA,04,NYAKAGYEME SUB COUNTY HQTRS,377
30163,37,RUKUNGIRI,198,RUJUMBURA COUNTY,05,NYAKAGYEME,24,KAHOKO,03,NYAKAGYEME C.O.U,377
28552,76,OYAM,004,OYAM COUNTY NORTH,07,ABOK,29,BARRIO,04,ABAR-OLOT,377
28338,86,OTUKE,104,OTUKE COUNTY,01,ADWARI,02,OKEE,03,OKEE P7 SCHOOL,377
28253,86,OTUKE,323,OTUKE EAST COUNTY,08,OGWETTE,34,ACAN PII,01,AT JILDO IRWA & DAVID OKELLO APUNGERE CHAPEL,377
28120,115,OMORO,026,OMORO COUNTY,04,LALOGI,14,GEM,04,AKETKET P.7 SCHOOL,377
27992,110,NWOYA,025,NWOYA COUNTY,05,NWOYA TOWN COUNCIL,07,OGOM WARD,02,OGOM TE-LUCURO,377
27980,110,NWOYA,025,NWOYA COUNTY,08,LUNGULU,30,LULYANGO,01,NWOYA P 7 SCHOOL A,377
27877,34,NTUNGAMO,184,KAJARA COUNTY,06,KAGARAMA TOWN COUNCIL,13,RUTUNGURU WARD,02,KAMUNYIGA PRI SCH,377
27690,34,NTUNGAMO,185,RUHAAMA COUNTY,10,KAFUNJO-MIRAMA TOWN COUNCIL,45,KYARWEHUNDE WARD,03,KAGYEZI PRI SCH,377
26725,75,NAMUTUMBA,037,BUSIKI COUNTY,09,KIZUBA,38,KIZUBA,04,KISIMO C.O.U (N-Z),377
26470,120,NAMISINDWA,329,BUBULO EAST COUNTY,09,LWAKHAKHA TOWN COUNCIL,43,BUTEMULANI WARD,02,GREEN HILL P/S,377
26199,95,NAMAYINGO,345,NAMAYINGO SOUTH COUNTY,04,BANDA TOWN COUNCIL,03,BUWOYA WARD,02,BUWOYA CHURCH OF UGANDA,377
24922,31,MUBENDE,313,BUWEKULA SOUTH COUNTY,07,KAYEBE,18,RWAMABOGA,01,RWAMABOGA,377
24910,31,MUBENDE,313,BUWEKULA SOUTH COUNTY,05,KYENDA TOWN COUNCIL,02,NALYANKANJA WARD,12,MUJUNWA,377
23925,68,MITYANA,170,MITYANA COUNTY SOUTH,04,NAMUNGO,30,KITEETE,05,DAVULA TC,377
23168,27,MBARARA,140,KASHARI NORTH COUNTY,01,NYABISIRIRA TOWN COUNCIL,04,AKAIHAMBA WARD,02,AKAIHAMBA TRADING CENTRE,377
22945,142,MBALE CITY,134,INDUSTRIAL DIVISION,01,INDUSTRIAL DIVISION,13,BUSAMAGA WEST WARD,01,BUMBOI (A-M),377
22619,49,MAYUGE,036,BUNYA COUNTY WEST,06,MAGAMAGA TOWN COUNCIL,29,WABULUNGU WARD,09,ST ANDREWS C.O.U (N-Z),377
21445,67,MANAFWA,126,BUBULO COUNTY WEST,24,NANGALWE,66,NEKINA,02,BUNANDUTU,377
21320,67,MANAFWA,339,BUTIRU COUNTY,08,BUNABWANA,51,BUNABWILA,01,BUNABWANA SCTY HQTRS,377
21239,133,MADI-OKOLLO,269,LOWER MADI COUNTY,09,PAWOR,22,PANDUKU,03,PAYONGA LC1 OFFICE,377
20493,23,LUWEERO,110,BAMUNANIKA COUNTY,01,BAMUNANIKA,03,KITEME,05,KASOLO GOOD CARE NURSARY SCHOOL,377
19912,144,LIRA CITY,105,LIRA EAST DIVISION,01,LIRA EAST DIVISION,03,ANYANGAPUC WARD,07,ST. PAUL NGETTA GINNERY 'B',377
19590,85,LAMWO,092,LAMWO COUNTY,08,PADIBE WEST,35,LAGWEL,02,TE-OJUTA BINANYO PLACE,377
19214,48,KYENJOJO,056,MWENGE COUNTY NORTH,04,KIGOYERA,40,MWOKYA,03,MWOKYA ITAMBIRO,377
18665,84,KYEGEGWA,334,KYAKA CENTRAL COUNTY,04,KYEGEGWA,12,KIBUYE,03,BUTELEVU PRI SCH,377
18216,104,KWEEN,075,KWEEN COUNTY,11,BINYINY TOWN COUNCIL,12,KAPKWOROS WARD,01,CHEKWOM PRI SCH,377
17425,103,KOLE,267,KOLE NORTH COUNTY,02,OKWERODOT,06,ABONGO JOK,01,ODYAK CENTER,377
16806,18,KISORO,088,BUFUMBIRA COUNTY SOUTH,05,NYARUSIZA,16,RUKONGI,06,GITENDERI PRI SCH B,377
16741,18,KISORO,088,BUFUMBIRA COUNTY SOUTH,03,MURAMBA,10,MURAMBA,06,MURAMBA PRI SCH,377
16701,18,KISORO,310,BUKIMBIRI COUNTY,06,NYANAMO TOWN COUNCIL,16,KIGYEYO WARD,01,REMERA HEALTH UNIT,377
16458,92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,02,MBOIRA,03,MBOIRA,01,MBOIRA CATHOLIC CHURCH,377
16409,92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,01,KIGUMBA,02,KIIGYA,07,JEEJA PRI. SCHOOL - JEEJA I & NYARUBALE,377
15239,131,KAZO,141,KAZO COUNTY,06,ENGARI,34,KAKINDO,03,NEW LIGHT NURSERY SCHOOL,377
15146,47,KAYUNGA,179,NTENJERU COUNTY NORTH,03,KAYUNGA TOWN COUNCIL,20,NTENJERU WARD,05,KYAMBOGO L.C MEETING PLACE,377
14995,47,KAYUNGA,171,BBALE COUNTY,03,KAYONZA,15,KITWE,05,KAATO I MOSQUE B,377
14796,43,KATAKWI,224,TOROMA COUNTY,04,MAGORO,14,OMASIA,04,KAIKAMOSING,377
14551,125,KASSANDA,168,KASSANDA COUNTY SOUTH,01,KIGANDA,17,KYOJJOMANYI,05,MABAALE,377
12756,13,KAMULI,073,BUZAAYA COUNTY,04,NAWANYAGO,20,NAWANYAGO,10,UNIVERSAL APOSTL CHURCH,377
12738,13,KAMULI,071,BUGABULA COUNTY SOUTH,03,KITAYUNJWA,16,NAWANGO,06,ST. JACOB CHURCH,377
12731,13,KAMULI,073,BUZAAYA COUNTY,01,BUGULUMBYA,05,NAWANENDE TOWN BOARD,04,BUSIIWA C.O.U,377
12713,13,KAMULI,282,KAMULI MUNICIPALITY,01,NORTHERN DIVISION,15,NAMISAMBYA II WARD,01,LWAMAZA BOY'S YARD,377
9408,10,KABAROLE,052,BURAHYA COUNTY,14,KABENDE,48,NDAIGA,01,KABENDE SUBCOUNTY HEADQUARTERS,377
8546,08,JINJA,041,BUTEMBE COUNTY,01,BUSEDDE,05,NALINAIBI,07,KIKO P/SCH COMPUND,377
8167,62,ISINGIRO,138,ISINGIRO COUNTY NORTH,01,BIRERE,05,KYERA,06,KITOOMA PRI SCH,377
7949,62,ISINGIRO,325,ISINGIRO WEST COUNTY,01,KABUYANDA,06,KABUGU,05,KABUGU HEALTH CENTRE II,377
6617,91,GOMBA,254,GOMBA WEST COUNTY,05,MADDU TOWN COUNCIL,26,MADDU WARD A,06,KYAMUWANGA PLAYGROUND,377
6148,83,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,31,NDULYA,03,NDHWEDHWE P/SCHOOL,377
5547,60,BUTALEJA,208,BUNYOLE EAST COUNTY,11,HIMUTU,55,TINDI,02,NAMULO PRI SCH,377
4543,03,BUNDIBUGYO,014,BWAMBA COUNTY,10,TOKWE,09,MATAISA,01,KANYAMWIRIMA CATHOLIC CHURCH,377
4309,73,BULIISA,123,BULIISA COUNTY,06,KIHUNGYA,28,WAAKI,01,KIHUNGYA TRADING CENTRE,377
4000,89,BULAMBULI,346,ELGON NORTH COUNTY,16,BULEGENI TOWN COUNCIL,69,BULEGENI WARD,01,BULEGENI G.C.S,377
3370,82,BUIKWE,174,BUIKWE COUNTY SOUTH,03,NGOGWE,19,NAMULESA,09,MR. SSENTONGO'S HOME,377
3210,82,BUIKWE,174,BUIKWE COUNTY SOUTH,01,BUIKWE,05,KITAZI,03,KOBA-PRIMARY SCHOOL,377
2196,78,BUDUDA,133,MANJIYA COUNTY,10,BUMASHETI,06,BUKIBOKOLO,02,RONGO PLAY GROUND,377
2082,72,BUDAKA,187,BUDAKA COUNTY,02,KABUNA,09,KOTIA,02,KABUNA PRIMARY SCHOOL,377
34503,87,ZOMBO,275,ORA COUNTY,01,ATYAK,02,ANYOLA,03,URUU COOP. SOCIETY,376
34446,53,YUMBE,241,ARINGA NORTH COUNTY,05,LOBE TOWN COUNCIL,49,URUNGU WARD,01,URUNGU PRIMARY SCHOOL,376
34250,53,YUMBE,006,ARINGA COUNTY,03,KURU,64,IMVENGA,03,LANGI PRIMARY SCHOOL,376
32078,143,TEREGO,279,TEREGO EAST COUNTY,04,OMUGO,16,ANYUFIRA,04,MT.WATI PRI SCH,376
31428,51,SIRONKO,128,BUDADIRI COUNTY EAST,09,BUDADIRI TOWN COUNCIL,19,NAKIWONDWE WARD,02,NAKIWONDWE G.C.S,376
31381,51,SIRONKO,128,BUDADIRI COUNTY EAST,18,NAMAGULI,100,KYESHA,03,KYESHA PR. SCHOOL,376
31364,51,SIRONKO,128,BUDADIRI COUNTY EAST,17,KIKOBERO,65,KIKOBERO,02,KAPANGA GROUND,376
31276,51,SIRONKO,128,BUDADIRI COUNTY EAST,11,BUKYAMBI,55,BUNANDUDU,01,BUKYAMBI SUBCOUNTY HQTRS,376
31130,51,SIRONKO,128,BUDADIRI COUNTY EAST,03,BUSULANI,35,BUGUBE,02,BUDEDA PRI SCH,376
30418,37,RUKUNGIRI,197,RUBABO COUNTY,01,BUYANJA,07,RWAKIRUNGURA,01,RWENTUHA PRI SCH,376
30273,37,RUKUNGIRI,197,RUBABO COUNTY,06,BUYANJA TOWN COUNCIL,35,KYAMAKANDA WARD,01,KYAMAKANDA PLAYGROUND,376
29708,116,RUBANDA,047,RUBANDA COUNTY EAST,02,HAMURWA,12,MPUNGU,06,RUTOOMA C.O.U,376
29086,35,PALLISA,190,PALLISA COUNTY,06,PALLISA,20,AKADOT,06,KADOKI CATHOLI CHURCH,376
28817,50,PADER,243,ARUU NORTH COUNTY,03,POROGALI,43,LAMIN NYIM,01,LAMINYIM,376
28329,86,OTUKE,323,OTUKE EAST COUNTY,06,OTUKE TOWN COUNCIL,28,OGET WARD,01,OGET PRMARY SCHOOL,376
27331,108,NGORA,098,NGORA COUNTY,07,OPOT TOWN COUNCIL,15,OPOT WARD,01,OPOT PRIMARY SCHOOL,376
27210,33,NEBBI,183,PADYERE COUNTY,03,KUCWINY,13,RAMOGI,02,KUCWINY TRADING CENTRE (A-M),376
26963,107,NAPAK,321,BOKORA EAST COUNTY,06,NGOLERIET,24,NARENGEMORU,01,KORIMOKORI,376
26421,120,NAMISINDWA,329,BUBULO EAST COUNTY,05,BUBUTU,12,BUMUYONGA,05,BULATSE P/S,376
25624,56,NAKAPIRIPIRIT,146,CHEKWII COUNTY (KADAM),04,NAMALU,12,KOKUWUAM,05,NAMALU PRIMARY SCHOOL,376
24620,31,MUBENDE,221,KASAMBYA COUNTY,08,KIGANDO,09,KACWAMANGO,03,KASAANA VETERAN P/SCHOOL,376
23816,68,MITYANA,289,MITYANA MUNICIPALITY,03,TTAMU DIVISION,27,BUSUBIZI WARD,04,KAMBUZI R/C,376
23539,106,MITOOMA,020,RUHINDA COUNTY,04,KASHENSHERO,15,BUKARI,03,KATOOMA PRI SCH,376
22179,25,MASINDI,122,BUJENJE COUNTY,06,NYANTONZI,06,NYANTONZI,02,NYANTONZI HEALTH CENTRE III,376
21015,105,LWENGO,113,BUKOTO COUNTY WEST,04,KATOVU TOWN COUNCIL,15,NTUULA WARD,06,KYENGEZA,376
19520,85,LAMWO,092,LAMWO COUNTY,15,ACEBA,20,ABAKADYAK,02,LAROM WIGWENG,376
19311,119,KYOTERA,194,KYOTERA COUNTY,08,KALISIZO TOWN COUNCIL,39,BULINDA WARD,02,ST. RAPHAEL PRI. SCH BULINDA 'B',376
18829,84,KYEGEGWA,268,KYAKA SOUTH COUNTY,03,MIGAMBA,09,SOOBA,01,MBALE CATHOLIC CHURCH,376
17864,21,KUMI,288,KUMI MUNICIPALITY,02,SOUTH DIVISION,21,BOMA WARD,02,BOMA SOUTH,376
17120,19,KITGUM,250,CHUA EAST COUNTY,10,OMIYA-ANYIMA,15,MELONG,01,BALANGO DOG TANGI,376
17071,19,KITGUM,091,CHUA WEST COUNTY,02,KITGUM MATIDI TOWN COUNCIL,08,JERUSALEM WARD,01,LAKWERA JOK,376
15650,17,KIBOGA,309,KIBOGA WEST COUNTY,11,KYEKUMBYA,24,KISWEKA,02,KOKOOWE R.C.C,376
15483,16,KIBAALE,083,BUYANJA COUNTY,05,MUGARAMA,16,KITUUMA,01,ISONGERO T/C,376
13761,15,KASESE,079,BUSONGORA COUNTY NORTH,01,BUGOYE,02,IBANDA,07,MIRIMBO T/C,376
13442,14,KAPCHORWA,283,KAPCHORWA MUNICIPALITY,03,WEST DIVISION,35,KUTUNG WARD,02,BUSAL GROUNDS,376
13083,55,KANUNGU,195,KINKIZI COUNTY EAST,10,RUTENGA TOWN COUNCIL,39,EASTERN WARD,03,KIGEZI ORPHANAGE COMMUNITY SCH,376
12493,13,KAMULI,073,BUZAAYA COUNTY,09,KASAMBIRA TOWN COUNCIL,03,KASAMBIRA WARD,08,KASAMBIRA JOY INFANT PRI. SCH.,376
12201,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,10,NSAMBYA CENTRAL,05,EMBASSY ZONE- AT ST PETERS PR SCH,376
10888,100,KALUNGU,118,KALUNGU WEST COUNTY,01,KALUNGU,06,NABUTONGWA,03,KALOKERO PRIMARY SCHOOL,376
10197,114,KAKUMIRO,219,BUGANGAIZI EAST COUNTY,03,KIBIJJO,10,MUZIRANDURU,03,KAHYOORO TRINITY SCHL.,376
9762,113,KAGADI,082,BUYAGA EAST COUNTY,15,PACHWA,14,KYAKABANDA,04,KISAKURO AT ITAMBIRO,376
9191,09,KABALE,045,NDORWA COUNTY EAST,03,KYANAMIRA,18,NYABUSHABI,02,KARUBANDA PRIMARY SCHOOL,376
8185,62,ISINGIRO,305,BUKANGA NORTH COUNTY,06,RUSHASHA,34,MIRAMBIRO,03,RUHOKO PRI SCH A,376
7782,07,IGANGA,038,KIGULU COUNTY NORTH,03,NAMUNGALWE TOWN COUNCIL,14,NAMUNGALWE WARD,05,NAMUNGALWE T/C [A-J)AT NAMUNGALWE P/S,376
7700,07,IGANGA,039,KIGULU COUNTY SOUTH,05,NAWANYINGI,09,MAGOGO,07,TAQUWA MOSQUE,376
7638,07,IGANGA,039,KIGULU COUNTY SOUTH,01,BULAMAGI,07,BWANALIRA,07,BULAMAGI S/C HQTRS(N-Z),376
7477,61,IBANDA,136,IBANDA COUNTY NORTH,04,ISHONGORORO TOWN COUNCIL,08,NYANTSIMBO WARD,08,OMWITAAGI,376
7047,06,HOIMA,264,KIGOROBYA COUNTY,04,KIGANJA,32,KIBIRO,03,WAAKI CATHOLIC CHURCH,376
6679,91,GOMBA,158,GOMBA EAST COUNTY,02,KYEGONZA,16,SAALI,02,SSAALI,376
5936,83,BUYENDE,217,BUDIOPE EAST COUNTY,01,BUGAYA,12,BUSAABI,01,BULEGEYA BOREHOLE,376
5180,42,BUSIA,211,SAMIA BUGWE COUNTY NORTH,05,DABANI,31,BUWUMBA,02,BUKANGA CHURCH OF UGANDA,376
4334,03,BUNDIBUGYO,014,BWAMBA COUNTY,12,BUGANIKERE TOWN COUNCIL,20,BUGANIKIRE WARD,01,BUGANIKIRE P/SCHOOL,376
4260,73,BULIISA,123,BULIISA COUNTY,02,BULIISA,18,KAKOORA,01,BEROYO C.O.U,376
3008,109,BUHWEJU,016,BUHWEJU COUNTY,13,BUHUNGA,13,MUSHASHA,06,BUHUMURIRO TRADING CENTRE,376
2954,109,BUHWEJU,016,BUHWEJU COUNTY,03,KARUNGU,11,KATARA,06,KAMAKANDA CORNER SHOP T/C,376
2701,41,BUGIRI,032,BUKOOLI COUNTY NORTH,04,KAPYANGA,09,NDIFAKULYA,04,BUKAYE CHURCH,376
2385,41,BUGIRI,031,BUKOOLI COUNTY CENTRAL,05,BUDHAYA,10,BUDHAYA,05,NABUKALU ROMAN CATHOLIC CHURCH,376
2330,78,BUDUDA,133,MANJIYA COUNTY,18,NANGAKO TOWN COUNCIL,03,MUNKAGA WARD,01,BUKHAUKA CATHOLIC CHURCH,376
1708,136,ARUA CITY,007,AYIVU DIVISION EAST,01,AYIVU DIVISION,48,ANIPI WARD,03,RIKI PRIMARY SCHOOL,376
1460,01,APAC,003,MARUZI COUNTY,08,APOI,27,AMUN,04,LELA COMMUNITY CENTRE,376
1447,01,APAC,003,MARUZI COUNTY,05,IBUJE,23,ALWOROCENG,08,AGOGA,376
1189,58,AMURIA,276,ORUNGO COUNTY,02,OLWA,23,OLWA,01,ALONGET BAPTIST CHURCH,376
1128,58,AMURIA,199,AMURIA COUNTY,01,ABARILELA,02,KATINE,04,KATINE WERA P/SCHOOL,376
853,57,AMOLATAR,102,KIOGA COUNTY,01,NAMASALE,26,NABWEYO,01,NABWEYO P7 SCHOOL I,376
751,57,AMOLATAR,319,KIOGA NORTH COUNTY,08,AKWON,03,AKWON,01,AKWON TRADING CENTRE,376
34452,53,YUMBE,242,ARINGA SOUTH COUNTY,04,ODRAVU,21,WOLO,06,WOLO TRADING CENTRE,375
34087,52,WAKISO,156,BUSIRO COUNTY SOUTH,03,KAJJANSI TOWN COUNCIL,25,WAMALA WARD,03,LUTABA/BUKASA,375
31310,51,SIRONKO,129,BUDADIRI COUNTY WEST,07,BUNYAFWA,91,BUWILA,03,BUKIKOMI CATHOLIC CHURCH,375
30560,135,RWAMPARA,143,RWAMPARA COUNTY,06,RUGANDO,32,NYAKABAARE,05,RUGANDO SUB COUNTY HEADQUARTERS,375
29752,116,RUBANDA,047,RUBANDA COUNTY EAST,05,BUBAARE TOWN COUNCIL,08,NYAMIYAGA,02,"NYAMIYAGA PRI SCH
NYAMIYAGA",375
29166,35,PALLISA,337,GOGONYO COUNTY,02,APOPONG,19,KADUMIRE,02,OKUBUI IMPACT MINISTRY,375
28832,50,PADER,243,ARUU NORTH COUNTY,13,PAJULE TOWN COUNCIL,13,LATUTURU WARD,01,KALKWARO [A-B],375
27933,110,NWOYA,025,NWOYA COUNTY,05,NWOYA TOWN COUNCIL,09,CEKE WARD,02,PADUNY-LAMOGI,375
27040,33,NEBBI,183,PADYERE COUNTY,11,JUPANGIRA,15,JUPANGIRA,07,UYIK,375
26945,107,NAPAK,145,BOKORA COUNTY,05,MATANY,20,NAKICUMET,03,KAIKEENGATUNY,375
26735,75,NAMUTUMBA,338,BUSIKI NORTH COUNTY,04,MAGADA,56,MAGADA SOUTH,08,KASALE PRIMARY SCHOOL,375
24370,30,MPIGI,163,MAWOKOTA COUNTY SOUTH,02,KITUNTU,12,KANTIINI,03,HAM WASSWA'S COMPOUND,375
24194,28,MOROTO,147,MATHENIKO COUNTY,02,NADUNGET,05,NANGORIT,02,NACELE,375
24041,68,MITYANA,170,MITYANA COUNTY SOUTH,10,BUSUNJU TOWN COUNCIL,20,NORTH WARD,03,NALUKWAKULA MODEL SCHOOL,375
24025,68,MITYANA,165,BUSUJJU COUNTY,03,MAANYI,14,NAMUTUNKU,04,NAMUTUNKU,375
23789,68,MITYANA,165,BUSUJJU COUNTY,06,BBANDA TOWN COUNCIL,09,BBANDA WARD,04,BUWALA COMMUNITY HALL,375
23102,142,MBALE CITY,302,NORTHERN DIVISION,01,NORTHERN DIVISION,55,NAMBULU/KASANJA WARD,02,KASANJA B,375
21908,141,MASAKA CITY,301,NYENDO-MUKUNGWE DIVISION,01,NYENDO-MUKUNGWE DIVISION,05,NYENDO WARD,19,MOLLY AND PAUL PRI.SCH.,375
21266,67,MANAFWA,126,BUBULO COUNTY WEST,24,NANGALWE,01,BUGOBERO,02,KABAALE TC,375
21250,67,MANAFWA,126,BUBULO COUNTY WEST,17,BUNABUTSALE,88,BAMUKHAMA,01,BUKIMANAYI G. C.S,375
20112,94,LUUKA,040,LUUKA NORTH COUNTY,08,LUUKA TOWN COUNCIL,43,BUSONGA WARD,02,LUUKA TOWN COUNCIL HQTRS(N-Z),375
19557,85,LAMWO,312,PALABEK COUNTY,19,PALABEK KAL TOWN COUNCIL,84,BWOMONO WARD,01,BWOMONO,375
18547,93,KYANKWANZI,248,BUTEMBA COUNTY,11,NTUNDA TOWN COUNCIL,48,NDAWERINGA WARD,03,NDAWERINGA PRIMARY ASCHOOL,375
18542,93,KYANKWANZI,085,NTWETWE COUNTY,09,KISALA,31,NAKIVUBO,01,NAKIVUBO TRADING CENTRE,375
18295,104,KWEEN,075,KWEEN COUNTY,15,KAPKWATA,93,SISMACH,01,SISMACH,375
17699,20,KOTIDO,094,JIE COUNTY,10,KAPETA,50,LOBANYA,01,LOBANYA,375
17104,19,KITGUM,250,CHUA EAST COUNTY,07,OROM,49,LOLIA,03,RUKUK CHURCH,375
16339,92,KIRYANDONGO,263,KIBANDA NORTH COUNTY,08,KYANKENDE,24,DIIKA,03,DIIKA PRI. SCHOOL (L-Z),375
15543,17,KIBOGA,309,KIBOGA WEST COUNTY,05,KIBOGA TOWN COUNCIL,33,BAMUSUUTA WARD,02,KABUTEMBA- AT ST. AUGUSTINE,375
15373,131,KAZO,141,KAZO COUNTY,05,RWEMIKOMA,02,RWEMIKOMA,04,KARIBA II C.O.U PRI SCH,375
14977,47,KAYUNGA,171,BBALE COUNTY,02,GALIRAYA,10,KIRASA,02,KIRASA PRI. SCH.,375
14774,43,KATAKWI,317,NGARIAM COUNTY,01,AKOBOI,23,OKOKOMA,02,AIRIAMET - UNDER MANGO TREE,375
14637,125,KASSANDA,246,BUKUYA COUNTY,01,BUKUYA,27,NAMIRYANGO,03,KIJWANGANYA,375
13306,55,KANUNGU,195,KINKIZI COUNTY EAST,05,KANUNGU TOWN COUNCIL,08,SOUTHERN WARD,02,SOUTHERN WARD HQTRS A,375
13141,55,KANUNGU,196,KINKIZI COUNTY WEST,03,KIHIIHI,09,KIBIMBIRI,09,RWERERE C.O.U B,375
12995,46,KAMWENGE,053,KIBALE COUNTY,03,KAMWENGE,19,NKONGORO,05,SOWETO PENTECOSTAL CHURCH,375
12988,46,KAMWENGE,053,KIBALE COUNTY,02,KAHUNGE,10,MPANGA,06,SAYUNI PENTECOSTAL NURSERY AND PRIMARY SCHOOL,375
9894,113,KAGADI,082,BUYAGA EAST COUNTY,16,PACHWA TOWN COUNCIL,62,PACHWA WARD,07,KYAKADEHE PRI. SCH,375
8428,08,JINJA,041,BUTEMBE COUNTY,02,KAKIRA TOWN COUNCIL,21,KABYAZA WARD,02,GG3 PLAYGROUND,375
7485,61,IBANDA,137,IBANDA COUNTY SOUTH,05,RUKIRI,13,NYARUKIIKA,03,RWENSINGA TRADING CENTRE,375
7476,61,IBANDA,136,IBANDA COUNTY NORTH,04,ISHONGORORO TOWN COUNCIL,08,NYANTSIMBO WARD,07,ISHONGORORO MARKET A,375
7356,61,IBANDA,293,IBANDA MUNICIPALITY,03,KAGONGO DIVISION,03,KASHANGURA WARD,05,KYENJOJO CATHOLIC CHURCH,375
7248,145,HOIMA CITY,350,HOIMA WEST DIVISION,01,HOIMA WEST DIVISION,13,WESTERN WARD,12,SIR TITO WINYI STADIUM (K-M],375
7246,145,HOIMA CITY,350,HOIMA WEST DIVISION,01,HOIMA WEST DIVISION,13,WESTERN WARD,10,HOIMA PUBLIC LIBRARY - KIGANDA II,375
7085,06,HOIMA,028,BUGAHYA COUNTY,08,KYABIGAMBIRE,31,KISABAGWA,01,BIHANGA C.O.U,375
6746,05,GULU,023,ASWA COUNTY,04,PALARO,39,ONGEDO,01,LURUTU CENTRE,375
