DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
53;YUMBE;6;"ARINGA
COUNTY";3;KURU;64;IMVENGA;1;AMANIRI;504;7;132;0;0;2;3;5;336;485;13;0
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;17;MOLI;1;KEJUBE;119;0;14;1;0;2;15;0;39;71;1;0
53;YUMBE;6;ARINGA COUNTY;4;ODRAVU;21;WOLO;2;"KUMINA
PRIMARY SCHOOL";317;1;56;0;0;0;4;0;88;149;1;0
53;YUMBE;6;ARINGA COUNTY;4;ODRAVU;21;WOLO;6;"ODRAVU
SUBCOUNTY HQ";173;0;46;1;0;0;10;3;73;133;3;1
53;YUMBE;6;ARINGA COUNTY;4;ODRAVU;43;ABARA;1;"KADO
PRIMARY SCHOOL";622;1;78;0;0;2;14;0;246;341;11;1
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;49;AMBELECHU;1;AMBELECHU;766;5;153;3;0;1;11;0;175;348;33;0
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;62;IBABIRI;2;ANGUGBEN;480;1;49;1;0;1;9;2;407;470;5;0
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;89;PAKAYO;1;ANITI;798;8;99;0;0;3;11;1;252;374;29;0
53;YUMBE;6;ARINGA COUNTY;10;LODONGA;90;REMBETA;1;"REMBETA PRIMARY
SCHOOL";952;2;225;2;0;3;9;5;174;420;39;1
53;YUMBE;6;"ARINGA
COUNTY";8;APO;39;KERILA;7;EIEKE P/S;486;3;102;1;0;5;7;2;95;215;4;0
53;YUMBE;6;ARINGA COUNTY;8;APO;52;ARINGA;5;"BANIKA
PRIMARY SCHOOL";548;3;74;0;0;5;11;2;110;205;18;0
53;YUMBE;6;ARINGA COUNTY;13;KOCHI;24;KOCHI;6;KOCHI BRIDGE P/SCHOOL;585;7;106;3;0;2;2;5;249;374;20;2
53;YUMBE;6;"ARINGA
COUNTY";13;KOCHI;26;OMBACHI;1;ABENEKA;268;5;57;0;0;0;3;0;103;168;2;0
53;YUMBE;6;"ARINGA
COUNTY";6;MIDIGO;70;KOPUA;1;JINGILI BAR;641;8;140;0;0;5;6;2;399;560;38;0
53;YUMBE;6;"ARINGA
COUNTY";6;MIDIGO;76;MEDENGA;2;LOYA P.S B;577;15;175;10;0;9;23;1;306;539;23;2
53;YUMBE;6;"ARINGA
COUNTY";12;KERWA;8;KERWA;40;OLUGA;632;0;21;0;0;1;0;0;35;57;2;0
53;YUMBE;6;"ARINGA
COUNTY";9;KULULU;11;ALIAPI;4;ANJEMARA;549;5;118;0;0;3;12;7;139;284;29;0
53;YUMBE;6;ARINGA COUNTY;9;KULULU;12;GEYA;1;"GOVULE PRIMARY
SCHOOL";556;2;101;1;0;2;11;4;134;255;13;2
53;YUMBE;6;ARINGA COUNTY;9;KULULU;77;MEROBA;1;ALIBA ISLAMIC PRIMARY SCHOOL;826;4;108;2;0;2;21;0;227;364;14;1
53;YUMBE;6;"ARINGA
COUNTY";2;KEI;5;AWOBA;8;BIZEE;603;2;148;6;0;2;6;2;114;280;6;1
53;YUMBE;6;"ARINGA
COUNTY";2;KEI;7;GIMERE;6;MATUMA;468;4;143;2;0;1;4;3;96;253;4;3
53;YUMBE;6;"ARINGA
COUNTY";2;KEI;91;RODO;2;RODO;426;2;73;0;0;4;4;2;224;309;7;0
53;YUMBE;6;"ARINGA
COUNTY";3;KURU;13;GOJURU;5;"GOJURU
P/SCHOOL";799;3;48;0;0;3;7;2;307;370;4;0
53;YUMBE;6;"ARINGA
COUNTY";3;KURU;15;RENDA;6;ARINGA;955;2;92;1;0;1;4;1;149;250;12;0
53;YUMBE;6;ARINGA COUNTY;3;KURU;33;OMBA;4;"KURU
PRIMARY SCHOOL";544;1;67;3;0;2;4;2;304;383;5;1
53;YUMBE;6;"ARINGA
COUNTY";3;KURU;33;OMBA;5;ALINGA;402;3;67;0;0;3;4;2;311;390;5;0
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;53;BANGATUTI;1;LIKINO;617;X;X;X;X;X;X;X;X;;;
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;81;MOJU;2;"KENIKULE
MOSQUE";249;1;37;1;0;1;1;0;123;164;8;0
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;81;MOJU;3;"AJUPAN
BOREHOLE";280;0;46;2;0;3;4;1;100;156;6;0
53;YUMBE;6;"ARINGA
COUNTY";10;LODONGA;79;MIJALE;1;MIJALE;237;2;55;0;0;0;3;1;32;93;5;1
53;YUMBE;6;"ARINGA
COUNTY";10;LODONGA;79;MIJALE;7;"ENTEBBE
CENTRE";324;0;50;2;0;2;0;0;44;98;6;0
53;YUMBE;6;"ARINGA
COUNTY";7;"YUMBE TOWN
COUNCIL";41;"ARUNGA
WARD";3;CHINIA B;682;5;81;2;5;1;2;1;111;208;5;0
53;YUMBE;6;"ARINGA
COUNTY";7;"YUMBE TOWN
COUNCIL";42;"CHARANGA
WARD";40;MIJALE;393;0;2;0;0;0;0;0;7;9;0;0
53;YUMBE;6;"ARINGA
COUNTY";7;"YUMBE TOWN
COUNCIL";47;"AMANYIRI
WARD";1;"IRUNGA
MANGO TREE";593;2;133;3;2;1;12;1;215;369;9;3
53;YUMBE;6;"ARINGA
COUNTY";1;DRAJINI/ARAJIM;29;PAJAMA;1;"ORINZI
CHARPEL";590;4;130;3;3;2;0;2;128;272;26;0
53;YUMBE;6;"ARINGA
COUNTY";1;DRAJINI/ARAJIM;97;YAA;1;"MONGOYO
B.A.T CENTRE";487;8;133;2;3;5;6;1;165;323;17;0
53;YUMBE;6;"ARINGA
COUNTY";8;APO;22;ACHOLI;1;"AGONGA
CENTRAL";483;5;83;1;0;2;5;1;149;246;18;0
53;YUMBE;6;ARINGA COUNTY;8;APO;28;PENA;4;"OMBA
PRIMARY SCHOOL";388;1;127;0;0;3;5;2;103;241;21;0
53;YUMBE;6;"ARINGA
COUNTY";13;KOCHI;72;LOKPE;1;MURERE;333;5;98;0;0;0;4;6;37;150;7;0
53;YUMBE;6;ARINGA COUNTY;9;KULULU;14;LOMUNGA;5;"LOMUNGA
PRIMARY SCHOOL";690;5;130;3;0;4;12;0;167;321;7;3
53;YUMBE;6;ARINGA COUNTY;9;KULULU;34;YOYO;1;"YOYO
PRIMARY SCHOOL";482;4;152;1;0;0;5;1;116;279;4;0
53;YUMBE;6;ARINGA COUNTY;9;KULULU;84;OJINGA;1;"OJINGA
PRIMARY SCHOOL";947;7;111;5;0;5;22;3;215;368;35;0
53;YUMBE;6;ARINGA COUNTY;4;ODRAVU;19;NYOKO;1;"NYOKO
PRIMARY SCHOOL";856;4;125;0;0;1;8;0;274;412;22;1
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;62;IBABIRI;1;"IBABIRI
MOSQUE";648;3;20;1;0;1;9;2;600;636;9;3
53;YUMBE;6;"ARINGA
COUNTY";10;LODONGA;2;NYORI;1;"YUMELE A (D?
Z)";485;3;52;1;0;2;5;4;100;167;16;0
53;YUMBE;6;ARINGA COUNTY;10;LODONGA;2;NYORI;5;"NYORI
PRIMARY SCHOOL";529;4;87;0;0;0;12;1;151;255;17;0
53;YUMBE;6;"ARINGA
COUNTY";10;LODONGA;2;NYORI;6;"MAVULI
JUNCTION";291;2;53;0;0;0;16;1;81;153;8;0
53;YUMBE;6;"ARINGA
COUNTY";10;LODONGA;4;YIBA;2;"LODONGA
MARKET B";505;5;101;2;0;3;2;3;76;192;7;1
53;YUMBE;6;"ARINGA
COUNTY";10;LODONGA;79;MIJALE;8;"NAKAMURE
CENTRE";181;0;27;0;0;4;3;0;39;73;6;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
53;YUMBE;6;"ARINGA
COUNTY";3;KURU;35;ROGALE;4;"INIA PRIMARY
SCHOOL";300;0;47;2;0;1;3;0;230;283;16;1
53;YUMBE;6;"ARINGA
COUNTY";5;ROMOGI;54;BIDIBIDI;1;BIDIBIDI;474;4;89;3;4;2;1;5;164;272;10;0
53;YUMBE;6;"ARINGA
COUNTY";5;ROMOGI;65;EYETE;1;"EYETE
PRIMARY";398;3;70;1;0;1;2;0;133;210;3;0
53;YUMBE;6;"ARINGA
COUNTY";5;ROMOGI;95;SWINGA;1;KOATAYA;717;8;144;0;5;3;6;3;203;372;9;0
53;YUMBE;6;"ARINGA
COUNTY";1;DRAJINI/ARAJIM;46;ALIVU;1;"DRAMBA
MOSQUE";650;8;173;1;6;3;1;5;192;389;19;0
53;YUMBE;6;ARINGA COUNTY;1;DRAJINI/ARAJIM;97;YAA;2;"NAKU
PRIMARY SCHOOL";600;6;257;2;4;7;1;2;95;374;12;1
53;YUMBE;6;ARINGA COUNTY;13;KOCHI;38;LIMIDIA;3;"LIMIDIA
PRIMARY SCHOOL";912;6;162;5;0;4;26;5;378;586;15;9
53;YUMBE;6;"ARINGA
COUNTY";13;KOCHI;72;LOKPE;2;"AMAGURU
P/SCHOOL";377;5;113;1;0;3;0;2;82;206;11;1
53;YUMBE;6;"ARINGA
COUNTY";12;KERWA;31;WANDI;4;"BUGO
CHURCH";566;4;241;1;0;3;3;5;291;548;7;4
53;YUMBE;6;ARINGA COUNTY;9;KULULU;14;LOMUNGA;6;"JOTRENGA
PRIMARYSCHO OL";184;0;28;0;0;0;1;1;62;92;3;0
53;YUMBE;6;ARINGA COUNTY;2;KEI;6;GICHARA;1;"GICHARA
PRIMARY SCHOOL";866;11;413;4;0;18;11;24;321;802;0;0
53;YUMBE;6;ARINGA COUNTY;2;KEI;67;KOKA;2;"KOKA PRIMARY
SCHOOL";553;4;172;0;0;2;0;2;120;300;9;0
53;YUMBE;6;"ARINGA
COUNTY";3;KURU;64;IMVENGA;2;IMVENGA;566;4;58;0;0;5;6;0;428;501;8;1
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;17;MOLI;3;"RIMBE
P/SCHOOL";796;8;94;2;0;3;46;3;164;320;39;0
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;21;WOLO;8;"OLUKENGE
MARKET A";550;5;131;1;0;4;14;2;196;353;18;0
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;81;MOJU;1;"ALABA
ISLAMIC P/S";428;3;27;1;0;1;8;2;184;226;14;6
53;YUMBE;6;"ARINGA
COUNTY";10;LODONGA;79;MIJALE;6;YENGEZI;253;0;33;1;0;0;2;0;32;68;8;1
53;YUMBE;6;ARINGA COUNTY;3;KURU;35;ROGALE;1;"LUKUNENE
TRADING CENTRE";191;0;22;0;0;1;1;0;92;116;3;0
53;YUMBE;6;"ARINGA
COUNTY";5;ROMOGI;56;CHABILI;1;"KULUPI
P/SCHOOL";368;1;54;1;2;1;3;2;126;190;5;0
53;YUMBE;6;"ARINGA
COUNTY";7;"YUMBE TOWN
COUNCIL";41;"ARUNGA
WARD";1;COUNTY HALL;524;1;66;0;1;1;1;0;61;131;12;0
53;YUMBE;6;"ARINGA
COUNTY";7;"YUMBE TOWN
COUNCIL";55;BILEWU WARD;1;"MUNIR
MOSQUE";631;1;109;3;5;1;7;0;158;284;11;0
53;YUMBE;6;"ARINGA
COUNTY";1;DRAJINI/ARAJIM;3;OLIVU;6;"MGBILINJI
P/SCHOOL";576;9;205;3;2;2;3;4;164;392;22;6
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
53;YUMBE;6;"ARINGA
COUNTY";1;DRAJINI/ARAJIM;93;ARUBAKU;1;"ALIAM
CHURCH";1.098;16;239;7;13;8;6;9;373;671;28;0
53;YUMBE;6;"ARINGA
COUNTY";11;ARIWA;36;OKUYO;5;ALIODRANYUSI;341;2;32;1;4;2;4;2;133;180;7;163
53;YUMBE;6;"ARINGA
COUNTY";7;"YUMBE TOWN
COUNCIL";41;"ARUNGA
WARD";7;MACHANGANI;248;0;29;0;2;1;1;1;39;73;0;0
53;YUMBE;6;ARINGA COUNTY;1;DRAJINI/ARAJIM;1;AUPI;4;"DRAMBA PRIMARY
SCHOOL";357;1;79;1;2;2;0;2;125;212;3;0
53;YUMBE;6;ARINGA COUNTY;11;ARIWA;36;OKUYO;2;"OKUYO PRIMARY
SCHOOL";643;13;93;4;3;6;7;5;186;317;24;0
53;YUMBE;6;ARINGA COUNTY;8;APO;28;PENA;2;"FATAHA
PRIMARY SCHOOL";963;12;248;3;0;2;35;6;191;497;20;0
53;YUMBE;6;ARINGA COUNTY;8;APO;37;ARIA;1;"KISIMUNGA
PRIMARY SCHOOL";983;5;131;2;0;3;37;4;283;465;13;0
53;YUMBE;6;"ARINGA
COUNTY";8;APO;99;YETA;2;"NABAWI
MOSQUE";255;0;42;0;0;1;2;2;71;118;1;0
53;YUMBE;6;"ARINGA
COUNTY";13;KOCHI;26;OMBACHI;2;LORI CENTRE;780;2;104;0;0;1;0;1;211;319;13;1
53;YUMBE;6;"ARINGA
COUNTY";13;KOCHI;60;GOBORO;1;"GOBORO
P/SCHOOL";521;8;117;1;0;2;3;0;210;341;13;0
53;YUMBE;6;"ARINGA
COUNTY";13;KOCHI;98;YAYARI;1;ALABA CENTER;664;8;125;2;0;4;2;3;204;348;27;0
53;YUMBE;6;ARINGA COUNTY;6;MIDIGO;32;MIGO;1;"BINAGORO PRIMARY
SCHOOL";750;7;189;1;0;6;8;3;239;453;60;4
53;YUMBE;6;ARINGA COUNTY;6;MIDIGO;83;MULUMBE;2;"MULUMBE
PRIMARY SCHOOL";577;3;110;1;0;1;7;2;133;257;54;1
53;YUMBE;6;ARINGA COUNTY;12;KERWA;92;RODO;2;LOYA TRADING CENTRE;237;2;13;0;0;3;2;0;108;128;5;1
53;YUMBE;6;"ARINGA
COUNTY";9;KULULU;12;GEYA;5;"BIKICHIA
CENTRE";448;4;81;1;0;1;10;0;105;202;12;8
53;YUMBE;6;"ARINGA
COUNTY";2;KEI;7;GIMERE;7;ANSWARI;324;4;129;0;0;1;1;1;63;199;5;0
53;YUMBE;6;ARINGA COUNTY;2;KEI;66;JOKE;1;ORIA PRIMARY SCHOOL;814;16;257;3;0;1;10;10;135;432;3;0
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;16;LUI;5;UJUPALA;578;2;115;1;0;1;4;0;210;333;18;0
53;YUMBE;6;"ARINGA
COUNTY";3;KURU;33;OMBA;1;"OKULICACI
PRI.SCHOOL";739;3;96;0;0;2;2;4;469;576;14;0
53;YUMBE;6;"ARINGA
COUNTY";3;KURU;33;OMBA;2;ALIBA;671;2;94;1;0;3;6;0;370;476;10;0
53;YUMBE;6;"ARINGA
COUNTY";3;KURU;75;MECHU;1;RAMADAH;600;1;52;0;0;2;3;1;285;344;15;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
53;YUMBE;6;ARINGA COUNTY;4;ODRAVU;19;NYOKO;2;"ARIBAKU
CATHOLIC CHURCH";698;6;141;5;0;3;13;11;165;344;5;0
53;YUMBE;6;ARINGA COUNTY;4;ODRAVU;21;WOLO;7;"WOLO
PRIMARY SCHOOL";434;2;40;0;0;1;4;0;68;115;12;0
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;49;AMBELECHU;2;WETIKORO;306;3;72;4;0;4;1;1;101;186;16;0
53;YUMBE;6;ARINGA COUNTY;10;LODONGA;30;OROGBO;3;"PADURU PRIMARY
SCHOOL";471;3;76;1;0;0;8;1;160;249;13;1
53;YUMBE;6;"ARINGA
COUNTY";5;ROMOGI;56;CHABILI;2;"GBORO
MOSQUE";365;5;73;4;4;4;3;0;60;153;5;0
53;YUMBE;6;"ARINGA
COUNTY";7;"YUMBE TOWN
COUNCIL";42;"CHARANGA
WARD";1;MILIA;513;0;87;1;6;0;3;2;99;198;7;0
53;YUMBE;6;ARINGA COUNTY;7;YUMBE TOWN COUNCIL;42;CHARANGA WARD;3;"SOFAR
MARUWA MOSQUE";826;1;159;1;5;1;9;3;188;367;3;1
53;YUMBE;6;"ARINGA
COUNTY";1;DRAJINI/ARAJIM;1;AUPI;1;ALIVU;263;6;65;1;2;1;1;0;42;118;7;0
53;YUMBE;6;"ARINGA
COUNTY";8;APO;39;KERILA;6;WADADA;535;2;180;1;0;1;6;1;292;483;10;0
53;YUMBE;6;"ARINGA
COUNTY";8;APO;39;KERILA;8;OGUJABE;510;0;106;0;0;0;8;0;150;264;3;0
53;YUMBE;6;ARINGA COUNTY;8;APO;99;YETA;1;"ACHOLI
PRIMARY SCHOOL";764;2;167;1;0;4;7;2;208;391;3;0
53;YUMBE;6;"ARINGA
COUNTY";6;MIDIGO;9;MOCHA;5;"MIDIGO
P/SCHOOL";584;3;155;2;0;4;5;1;225;395;17;0
53;YUMBE;6;ARINGA COUNTY;6;MIDIGO;32;MIGO;2;"KILONGO
PRIMARY SCHOOL";676;6;133;0;0;3;3;3;189;337;19;0
53;YUMBE;6;"ARINGA
COUNTY";12;KERWA;88;OSUBIRA;1;"CHORO
CHURCH";471;1;69;0;0;1;0;1;355;427;20;4
53;YUMBE;6;ARINGA COUNTY;9;KULULU;68;KOMGBE;1;"KOMGBE
PRIMARY SCHOOL";655;8;105;1;0;6;8;4;161;293;14;0
53;YUMBE;6;"ARINGA
COUNTY";9;KULULU;84;OJINGA;2;GILA;229;0;27;0;0;0;6;0;61;94;9;0
53;YUMBE;6;ARINGA COUNTY;2;KEI;5;AWOBA;6;AKIA PRIMARY SCHOOL;398;2;78;2;0;5;2;3;83;175;12;0
53;YUMBE;6;"ARINGA
COUNTY";2;KEI;7;GIMERE;5;LULURUNGA;271;3;81;0;0;0;0;1;50;135;11;0
53;YUMBE;6;"ARINGA
COUNTY";2;KEI;10;PALAJA;1;MUNDUWALE;418;2;91;0;0;3;2;1;215;314;19;1
53;YUMBE;6;"ARINGA
COUNTY";2;KEI;91;RODO;1;KEI PRI SCH;737;2;153;3;0;4;5;4;314;485;14;0
53;YUMBE;6;"ARINGA
COUNTY";2;KEI;96;TULIKI;1;"TULIKI
P/SCHOOL";330;1;32;1;0;2;9;3;181;229;10;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
53;YUMBE;6;"ARINGA
COUNTY";3;KURU;45;ALINGA;1;"ALINGA
P/SCHOOL";754;2;156;2;0;0;10;2;284;456;18;2
53;YUMBE;6;"ARINGA
COUNTY";3;KURU;71;LIBUA;1;"ALELINGA
MOSQUE";823;1;103;1;0;3;24;2;231;365;19;1
53;YUMBE;6;ARINGA COUNTY;4;ODRAVU;21;WOLO;1;"KULINGA PRIMARY
SCHOOL";610;1;65;0;0;2;10;1;130;209;12;3
53;YUMBE;6;ARINGA COUNTY;10;LODONGA;57;DRIWALA;1;"WEST ARAJAGO
MOSQUE";553;1;125;1;0;2;9;1;208;347;15;0
53;YUMBE;6;"ARINGA
COUNTY";5;ROMOGI;23;BARINGA;5;"BARAKALA
MOSQUE";916;5;166;0;2;1;4;1;209;388;7;0
53;YUMBE;6;"ARINGA
COUNTY";7;"YUMBE TOWN
COUNCIL";40;"LUKUTUA
WARD";2;"AROBUA
MANGO TREE";908;6;184;4;8;3;18;2;194;419;14;2
53;YUMBE;6;"ARINGA
COUNTY";7;"YUMBE TOWN
COUNCIL";55;BILEWU WARD;2;"AHAABAB
MOSQUE";1.101;1;155;1;6;4;6;3;196;372;7;0
53;YUMBE;6;ARINGA COUNTY;1;DRAJINI/ARAJIM;86;OMGBOKOLO;1;"OMGBOKOLO
PRIMARY SCHOOL";666;14;224;4;3;3;2;8;182;440;12;0
53;YUMBE;6;"ARINGA
COUNTY";11;ARIWA;20;RIGBONGA;1;"AYIVU
MOSQUE";708;2;133;4;1;2;5;1;215;363;2;3
53;YUMBE;6;"ARINGA
COUNTY";12;KERWA;69;KOPIONGA;1;PACIFIC;873;1;42;0;0;10;3;3;488;547;14;5
53;YUMBE;6;"ARINGA
COUNTY";9;KULULU;11;ALIAPI;5;NERIA;409;1;48;1;0;0;3;2;145;200;7;1
53;YUMBE;6;"ARINGA
COUNTY";2;KEI;44;AKAYA;1;LOBE H/C II;665;2;159;4;0;4;2;1;133;305;16;1
53;YUMBE;6;"ARINGA
COUNTY";2;KEI;61;GOBU;1;"KUBALI PRI
SCH";809;11;203;5;0;10;15;6;149;399;13;0
53;YUMBE;6;"ARINGA
COUNTY";2;KEI;67;KOKA;1;"KOKA
MOSQUE";361;4;63;1;0;0;3;0;145;216;14;14
53;YUMBE;6;"ARINGA
COUNTY";3;KURU;15;RENDA;5;HUSSINA;736;1;78;2;0;7;4;4;217;313;4;8
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;16;LUI;6;"ODRAVU
P/SCHOOL";597;4;141;1;0;3;4;7;133;293;19;0
53;YUMBE;6;"ARINGA
COUNTY";4;ODRAVU;82;MUGOJU;1;"MOLI
P/SCHOOL";512;5;77;3;0;3;16;1;165;270;18;0
53;YUMBE;6;ARINGA COUNTY;10;LODONGA;2;NYORI;7;"KENYANGA PRIMARY
SCHOOL";516;1;99;5;0;2;12;2;163;284;9;0
53;YUMBE;6;"ARINGA
COUNTY";10;LODONGA;4;YIBA;1;"LODONGA
MARKET A";742;5;158;3;0;10;10;1;200;387;7;1
53;YUMBE;6;ARINGA COUNTY;10;LODONGA;4;YIBA;4;"MENGO
TRADING CENTRE";829;3;156;3;0;7;1;1;94;265;12;0
53;YUMBE;6;"ARINGA
COUNTY";5;ROMOGI;23;BARINGA;6;LOMIRIJI;531;6;109;0;0;2;3;0;149;269;18;0
53;YUMBE;6;ARINGA COUNTY;1;DRAJINI/ARAJIM;1;AUPI;5;"ADRANGA
PRIMARY SCHOOL";349;4;91;1;1;1;2;3;91;194;9;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
53;YUMBE;6;"ARINGA
COUNTY";1;DRAJINI/ARAJIM;3;OLIVU;1;PALADRU;128;2;29;1;0;0;0;2;20;54;3;0
53;YUMBE;6;"ARINGA
COUNTY";11;ARIWA;20;RIGBONGA;2;"ARIWA
CENTRE";343;2;41;0;0;1;1;1;82;128;7;1
54;KABERAMAIDO;201;KALAKI COUNTY;1;ANYARA;3;OMID;2;"ALIGOI CATHOLIC
CHURCH";552;4;286;4;0;0;3;1;78;376;18;0
54;KABERAMAIDO;201;KALAKI COUNTY;2;BULULU;5;OBUR;2;"BULULU PRI
SCH";557;0;149;2;0;1;2;1;190;345;18;1
54;KABERAMAIDO;201;KALAKI COUNTY;2;BULULU;6;OCELAKUR;2;AKOROT;1.030;8;438;3;0;2;7;3;197;658;22;2
54;KABERAMAIDO;201;KALAKI COUNTY;3;KALAKI;9;KAMUDA;1;"KIRYAMET PRI
SCH";865;4;274;1;0;5;13;4;241;542;18;1
54;KABERAMAIDO;201;KALAKI COUNTY;3;KALAKI;9;KAMUDA;2;"KAKUYA PRI
SCH";286;0;60;0;0;0;4;1;93;158;4;0
54;KABERAMAIDO;201;KALAKI COUNTY;3;KALAKI;19;KAKERE;2;"ODINGOI PRI
SCH";394;1;104;1;0;0;6;0;153;265;29;6
54;KABERAMAIDO;201;KALAKI COUNTY;6;KAKURE;7;KAKURE;2;"OGONGURA
PRI.SCH.";650;18;229;2;0;2;5;5;211;472;18;0
54;KABERAMAIDO;201;KALAKI COUNTY;1;ANYARA;1;ANYARA;4;ABILIMOJONG;591;2;243;0;0;1;1;0;181;428;6;3
54;KABERAMAIDO;201;KALAKI COUNTY;1;ANYARA;1;ANYARA;5;"AWALIWAL
CHURCH";464;1;116;1;0;4;2;1;199;324;27;2
54;KABERAMAIDO;200;"KABERAMAIDO
COUNTY";4;OCHERO;14;ANYALAM;2;ANYALAM;674;4;296;4;0;2;15;2;154;477;21;0
54;KABERAMAIDO;200;"KABERAMAIDO
COUNTY";4;OCHERO;16;SWAGERE;2;"KABUREPOLI
PRI SCH";950;7;315;2;8;3;35;7;192;569;8;1
